52	3153	True
53	60	True
53	67	True
54	2531	True
55	70	True
55	72	True
55	1376	True
55	1594	True
55	2408	True
56	244	True
56	454	True
56	2552	True
56	2644	True
56	2743	True
57	129	True
57	3172	True
58	382	True
58	2174	True
59	144	True
60	53	True
60	2389	True
60	2622	True
61	1486	True
61	2411	True
62	1267	True
63	1815	True
63	1849	True
63	2574	True
63	2826	True
64	1206	True
64	2043	True
65	2633	True
66	2630	True
67	53	True
68	165	True
68	2563	True
68	2723	True
68	2951	True
69	723	True
69	2563	True
69	2951	True
70	55	True
70	1381	True
70	2308	True
70	2890	True
71	1644	True
72	55	True
72	312	True
72	1380	True
72	1460	True
72	1487	True
72	1671	True
72	2137	True
72	2773	True
72	3234	True
73	293	True
74	296	True
74	2294	True
75	2753	True
75	2950	True
76	992	True
76	993	True
76	2571	True
77	1907	True
77	2532	True
78	50	True
78	227	True
78	372	True
78	994	True
79	2578	True
80	1218	True
80	2229	True
80	2905	True
81	1589	True
82	2335	True
83	1706	True
84	1470	True
85	1241	True
85	1528	True
86	110	True
87	99	True
87	267	True
87	1054	True
88	2677	True
89	3198	True
90	1082	True
91	1711	True
92	1743	True
92	2874	True
93	1009	True
93	2079	True
94	2475	True
95	517	True
95	1058	True
95	2638	True
96	122	True
96	278	True
96	2769	True
97	31	True
97	126	True
97	1029	True
97	1453	True
97	2365	True
98	1453	True
98	2365	True
99	87	True
99	267	True
99	1054	True
100	1116	True
101	1022	True
101	1030	True
101	1037	True
101	1038	True
101	1068	True
101	1749	True
101	1954	True
102	125	True
102	498	True
102	499	True
102	886	True
102	2365	True
103	112	True
104	256	True
104	973	True
104	3170	True
105	2016	True
105	2270	True
105	2785	True
106	498	True
106	2923	True
107	2471	True
108	112	True
109	1840	True
110	86	True
111	378	True
111	1837	True
112	103	True
112	108	True
113	1399	True
114	1419	True
115	1078	True
116	426	True
116	3206	True
117	543	True
118	1091	True
119	543	True
120	2192	True
120	2485	True
121	3000	True
122	96	True
122	278	True
122	2499	True
123	1066	True
124	588	True
124	2685	True
125	102	True
126	97	True
126	493	True
126	2365	True
127	3182	True
128	1420	True
129	57	True
129	1692	True
129	1709	True
130	764	True
131	368	True
131	484	True
131	646	True
131	677	True
131	681	True
131	1341	True
132	585	True
132	1170	True
132	1203	True
132	2200	True
132	2682	True
132	2683	True
132	2684	True
132	2797	True
132	3071	True
132	3131	True
133	1564	True
134	1917	True
134	2091	True
134	2507	True
135	764	True
136	563	True
136	808	True
136	880	True
136	989	True
136	1305	True
136	2154	True
137	794	True
137	812	True
138	1472	True
139	753	True
139	870	True
139	1192	True
139	1790	True
139	2221	True
140	364	True
140	445	True
140	674	True
140	789	True
140	799	True
141	2198	True
142	389	True
142	980	True
142	1657	True
142	2063	True
142	2529	True
142	3245	True
143	377	True
143	1486	True
143	2438	True
144	59	True
144	1218	True
145	2226	True
146	2706	True
147	2390	True
147	2891	True
148	946	True
148	1377	True
149	1542	True
149	2375	True
150	334	True
150	1213	True
150	1642	True
150	1765	True
150	2536	True
150	2553	True
150	3152	True
151	458	True
152	206	True
152	238	True
152	2071	True
152	2388	True
152	2949	True
152	3010	True
152	3148	True
153	564	True
153	567	True
153	955	True
153	978	True
154	462	True
154	2417	True
155	2405	True
155	2760	True
155	3004	True
156	1652	True
157	2321	True
157	2908	True
158	1044	True
159	2940	True
160	2089	True
160	2884	True
161	1878	True
162	2838	True
163	287	True
163	2947	True
163	3243	True
164	2027	True
165	68	True
165	1233	True
165	1513	True
165	2951	True
166	432	True
166	2292	True
167	1099	True
167	1100	True
167	1118	True
167	1245	True
167	1746	True
167	2859	True
168	2278	True
168	2612	True
169	15	True
169	33	True
169	368	True
169	484	True
169	629	True
169	713	True
169	752	True
169	771	True
169	811	True
169	906	True
169	1472	True
170	554	True
171	11	True
171	39	True
171	43	True
171	493	True
171	2497	True
172	554	True
173	275	True
173	1788	True
173	1977	True
173	2656	True
174	178	True
174	1871	True
174	2090	True
174	2091	True
174	2993	True
175	1475	True
176	1357	True
176	2954	True
177	918	True
178	174	True
178	179	True
178	691	True
178	703	True
178	729	True
178	730	True
178	838	True
178	839	True
178	846	True
178	866	True
178	1283	True
178	1854	True
178	1914	True
178	1917	True
178	2618	True
179	178	True
179	691	True
180	195	True
180	198	True
180	362	True
180	483	True
180	490	True
180	891	True
180	1127	True
180	1199	True
180	1288	True
180	1342	True
180	1348	True
180	1351	True
180	1448	True
180	1546	True
180	1562	True
180	1572	True
180	1972	True
180	2038	True
180	2058	True
180	2126	True
180	2133	True
180	2208	True
180	2303	True
180	2361	True
180	2501	True
180	2506	True
180	2911	True
180	2955	True
180	2958	True
180	3014	True
180	3052	True
180	3086	True
180	3166	True
180	3221	True
181	2882	True
181	3220	True
182	719	True
183	10	True
183	36	True
183	553	True
183	719	True
183	820	True
184	361	True
184	501	True
184	721	True
184	722	True
184	1200	True
185	361	True
185	723	True
185	789	True
186	869	True
187	1977	True
187	1983	True
187	2906	True
187	2992	True
188	2797	True
189	289	True
189	290	True
189	370	True
189	974	True
189	991	True
189	1785	True
189	1788	True
189	1789	True
189	1792	True
189	2133	True
189	2217	True
189	2359	True
189	2493	True
189	2516	True
189	2629	True
189	2640	True
189	2656	True
189	2707	True
189	3065	True
189	3086	True
189	3097	True
190	1920	True
191	719	True
192	1918	True
192	1973	True
193	321	True
193	2781	True
194	823	True
194	2957	True
195	35	True
195	180	True
195	198	True
195	847	True
195	1342	True
195	2040	True
195	2126	True
195	2685	True
195	2906	True
195	2978	True
196	2519	True
197	624	True
197	734	True
197	836	True
198	35	True
198	180	True
198	195	True
198	847	True
198	891	True
198	1342	True
198	2038	True
198	2126	True
198	2906	True
198	2978	True
199	686	True
199	876	True
199	1028	True
200	10	True
200	36	True
201	25	True
201	590	True
201	1906	True
202	794	True
202	926	True
202	928	True
202	3008	True
203	225	True
203	457	True
203	1141	True
203	1367	True
203	1667	True
203	1927	True
204	463	True
204	1478	True
204	1484	True
204	1673	True
204	2009	True
204	2236	True
204	2259	True
204	2405	True
204	2561	True
205	246	True
206	152	True
206	2949	True
207	2667	True
208	242	True
208	1387	True
208	2071	True
208	2073	True
208	2074	True
208	2157	True
208	2240	True
208	2694	True
208	2696	True
208	3010	True
209	952	True
209	1268	True
209	2091	True
209	2961	True
210	1957	True
211	2377	True
211	2715	True
212	1959	True
212	3226	True
213	504	True
213	1450	True
214	1623	True
215	991	True
215	1215	True
216	1584	True
216	1800	True
217	2228	True
217	2950	True
218	1482	True
218	1596	True
218	2715	True
218	2968	True
219	1661	True
219	2569	True
219	3253	True
220	1661	True
221	1661	True
221	2569	True
221	3253	True
222	336	True
222	956	True
222	995	True
222	2714	True
222	2828	True
222	2930	True
222	3108	True
223	1172	True
223	1178	True
223	1558	True
223	1638	True
223	2421	True
224	333	True
224	933	True
224	1602	True
224	1624	True
224	2076	True
224	2441	True
225	203	True
225	231	True
225	457	True
225	2347	True
226	3184	True
226	3189	True
227	78	True
228	293	True
229	2313	True
230	1892	True
230	3211	True
231	225	True
231	457	True
231	1141	True
231	1367	True
231	1667	True
231	1927	True
232	247	True
233	1370	True
234	579	True
234	580	True
234	581	True
234	1390	True
234	1668	True
234	3239	True
235	2158	True
236	1600	True
237	374	True
237	1167	True
237	2558	True
238	152	True
238	2949	True
239	1873	True
240	1604	True
240	2931	True
241	959	True
242	208	True
242	2715	True
243	297	True
243	397	True
243	1929	True
243	2250	True
243	2845	True
244	56	True
244	454	True
244	1674	True
245	509	True
245	512	True
245	2372	True
246	205	True
246	296	True
246	2394	True
246	2800	True
247	232	True
247	333	True
248	2947	True
248	3019	True
248	3242	True
248	3243	True
249	572	True
249	573	True
250	2616	True
251	1690	True
251	1751	True
252	1715	True
253	2305	True
253	2467	True
254	263	True
254	264	True
255	2274	True
256	104	True
257	1096	True
258	1083	True
259	2587	True
260	2492	True
261	1002	True
262	313	True
262	314	True
263	254	True
263	264	True
264	254	True
264	263	True
264	1049	True
264	1050	True
264	1051	True
265	2050	True
266	2489	True
267	87	True
267	99	True
267	1054	True
268	1417	True
269	2529	True
269	3092	True
270	1148	True
270	2858	True
270	3138	True
271	1403	True
272	3023	True
273	2061	True
274	438	True
274	1430	True
274	1452	True
274	1863	True
274	2035	True
275	173	True
275	1331	True
275	3158	True
276	2716	True
277	2280	True
278	96	True
278	122	True
278	1744	True
278	2143	True
278	2144	True
278	2769	True
278	2839	True
279	1415	True
279	2119	True
280	1722	True
281	343	True
282	2444	True
282	2490	True
282	2618	True
283	1000	True
283	2723	True
284	2192	True
284	2485	True
285	2588	True
285	3165	True
286	2029	True
286	2069	True
287	163	True
287	2947	True
287	3243	True
288	1350	True
288	2306	True
288	2629	True
288	2714	True
288	3035	True
288	3059	True
288	3061	True
288	3062	True
288	3063	True
288	3064	True
288	3101	True
288	3221	True
289	189	True
289	2361	True
290	189	True
290	370	True
290	1297	True
290	1350	True
290	1947	True
290	1948	True
290	2306	True
290	2629	True
290	2714	True
290	3035	True
290	3059	True
290	3061	True
290	3062	True
290	3063	True
290	3064	True
290	3101	True
290	3221	True
291	1325	True
292	333	True
292	3180	True
293	73	True
293	228	True
293	1949	True
293	2550	True
294	2663	True
295	2985	True
296	74	True
296	246	True
297	243	True
297	397	True
297	2413	True
297	2415	True
297	2845	True
298	461	True
299	1666	True
299	2319	True
299	2621	True
300	1720	True
300	2980	True
301	2026	True
302	2283	True
303	304	True
304	303	True
304	2786	True
305	307	True
305	688	True
305	1498	True
305	1566	True
305	1968	True
305	2039	True
305	2834	True
306	869	True
306	2772	True
307	305	True
307	683	True
307	710	True
307	1344	True
307	1498	True
307	2088	True
307	2834	True
308	1366	True
309	504	True
309	2045	True
310	1649	True
311	531	True
311	972	True
311	2945	True
312	72	True
312	1460	True
312	1671	True
312	3234	True
313	262	True
314	262	True
315	2099	True
316	1088	True
317	1816	True
318	587	True
318	691	True
319	320	True
320	319	True
321	193	True
321	329	True
321	648	True
321	701	True
321	868	True
322	837	True
322	932	True
323	330	True
323	561	True
323	825	True
323	931	True
324	3240	True
325	1463	True
326	1	True
326	30	True
326	327	True
326	482	True
326	631	True
326	879	True
326	1906	True
327	326	True
327	328	True
328	327	True
328	631	True
329	321	True
329	701	True
330	323	True
330	561	True
330	822	True
330	825	True
330	906	True
331	364	True
331	857	True
331	2180	True
331	2357	True
332	837	True
332	932	True
333	224	True
333	247	True
333	292	True
333	349	True
333	566	True
333	1587	True
333	2573	True
333	2952	True
334	150	True
334	1213	True
334	1765	True
335	1765	True
336	222	True
336	1627	True
336	2979	True
337	1436	True
337	1815	True
337	1849	True
337	1991	True
337	2194	True
338	2747	True
338	2890	True
339	1398	True
339	1890	True
339	1892	True
340	1704	True
341	1346	True
341	2596	True
342	1719	True
343	281	True
343	1964	True
343	2270	True
343	2594	True
343	2785	True
344	1110	True
344	2590	True
344	2616	True
345	2586	True
346	347	True
346	601	True
346	869	True
347	346	True
347	868	True
347	872	True
348	549	True
348	1433	True
348	2566	True
349	333	True
349	388	True
349	2577	True
350	1442	True
350	1757	True
350	2984	True
351	2566	True
352	2848	True
353	10	True
353	36	True
354	2364	True
355	490	True
355	1358	True
355	1509	True
355	1511	True
355	1512	True
355	1541	True
355	1551	True
355	1641	True
355	2618	True
355	2702	True
356	1868	True
357	2682	True
357	2683	True
357	2684	True
358	809	True
358	2685	True
359	27	True
360	603	True
360	2736	True
361	184	True
361	185	True
361	721	True
361	723	True
361	1200	True
361	2577	True
362	180	True
362	1509	True
362	1546	True
362	1975	True
362	2305	True
362	2685	True
362	2906	True
363	450	True
363	2993	True
364	140	True
364	331	True
364	648	True
365	1569	True
366	28	True
366	898	True
366	1198	True
367	2152	True
367	2861	True
368	131	True
368	169	True
368	2903	True
369	655	True
369	761	True
370	189	True
370	290	True
370	2040	True
370	2069	True
370	2217	True
370	2516	True
370	2629	True
370	2707	True
370	3035	True
370	3059	True
370	3061	True
370	3062	True
370	3063	True
370	3065	True
370	3101	True
371	1556	True
371	1571	True
371	3097	True
372	78	True
373	1380	True
373	1457	True
373	2137	True
374	237	True
374	1933	True
374	3120	True
374	3122	True
375	489	True
375	2092	True
375	2416	True
376	1309	True
376	1573	True
377	143	True
377	2982	True
378	111	True
378	1358	True
379	2523	True
379	2546	True
380	951	True
381	1372	True
382	58	True
382	1372	True
383	3047	True
384	1304	True
385	2687	True
386	1582	True
386	1993	True
386	3208	True
387	2547	True
387	2871	True
387	2872	True
387	2899	True
388	349	True
388	1679	True
388	1684	True
388	2366	True
388	2370	True
388	2530	True
389	142	True
390	2840	True
390	2841	True
391	579	True
391	580	True
391	2495	True
391	3179	True
392	461	True
392	966	True
393	1137	True
393	1142	True
393	1359	True
394	1929	True
395	453	True
395	1185	True
395	1540	True
395	1576	True
395	2095	True
396	1500	True
396	2560	True
397	243	True
397	297	True
397	1811	True
397	1929	True
397	2845	True
398	1799	True
398	2880	True
398	3090	True
398	3216	True
399	489	True
399	1197	True
399	1219	True
399	1225	True
399	1358	True
399	2092	True
399	2572	True
400	1855	True
400	1858	True
401	3186	True
401	3250	True
402	3151	True
403	437	True
403	1149	True
403	2585	True
404	435	True
404	1497	True
405	409	True
405	1534	True
406	2611	True
407	412	True
407	1260	True
408	2750	True
408	3012	True
409	405	True
409	3186	True
409	3250	True
410	1743	True
411	2265	True
412	407	True
412	1260	True
413	1412	True
414	1531	True
415	1835	True
416	2019	True
417	2195	True
417	2328	True
417	2815	True
418	1000	True
418	2849	True
419	2110	True
420	2340	True
421	1718	True
422	2673	True
423	588	True
423	1079	True
424	2276	True
425	2600	True
425	2609	True
426	116	True
426	3206	True
427	3122	True
428	549	True
428	1327	True
428	1329	True
429	2613	True
430	2275	True
431	2015	True
432	166	True
433	568	True
433	2034	True
434	1829	True
434	3122	True
435	404	True
435	1497	True
436	1515	True
437	403	True
437	702	True
438	274	True
438	1716	True
439	1431	True
440	2273	True
441	1782	True
442	5	True
442	445	True
442	446	True
442	608	True
442	668	True
442	857	True
442	889	True
443	42	True
444	2358	True
445	5	True
445	140	True
445	442	True
445	446	True
445	638	True
445	642	True
445	660	True
445	706	True
445	1195	True
445	2302	True
445	2363	True
446	442	True
446	445	True
446	609	True
446	641	True
446	686	True
446	857	True
446	930	True
446	2302	True
446	2953	True
447	686	True
447	2353	True
448	1560	True
449	1974	True
449	3221	True
450	363	True
450	1265	True
450	1266	True
450	2864	True
450	2867	True
451	3	True
452	482	True
452	767	True
453	395	True
453	1576	True
453	1586	True
453	2095	True
454	56	True
454	244	True
454	1723	True
455	1064	True
455	1309	True
455	2091	True
455	2753	True
456	2005	True
456	2429	True
457	203	True
457	225	True
457	231	True
458	151	True
458	2175	True
459	1608	True
459	1610	True
459	1697	True
460	1205	True
460	1209	True
460	1629	True
461	298	True
461	392	True
461	965	True
461	966	True
462	154	True
462	1253	True
462	1486	True
462	2420	True
462	2643	True
463	204	True
464	2570	True
464	2704	True
465	1505	True
466	1697	True
467	2582	True
468	1062	True
468	1347	True
468	2599	True
469	1347	True
469	1860	True
469	1978	True
469	2453	True
470	514	True
471	1503	True
471	2329	True
472	2607	True
473	2595	True
474	1168	True
474	2993	True
475	1232	True
476	1061	True
477	1935	True
478	479	True
478	480	True
478	481	True
478	501	True
478	777	True
478	2768	True
479	478	True
479	481	True
479	495	True
479	497	True
479	501	True
479	801	True
480	478	True
480	481	True
480	495	True
480	497	True
480	501	True
480	801	True
480	2768	True
481	478	True
481	479	True
481	480	True
481	497	True
481	801	True
481	2768	True
482	326	True
482	452	True
482	615	True
482	685	True
482	769	True
482	907	True
482	912	True
483	180	True
483	1579	True
483	2038	True
483	2506	True
483	2906	True
483	3074	True
484	131	True
484	169	True
485	1131	True
486	509	True
486	2724	True
487	1558	True
487	2060	True
488	2331	True
489	375	True
489	399	True
489	1206	True
489	1561	True
489	1629	True
489	1663	True
489	1674	True
489	2091	True
489	2229	True
489	2416	True
490	180	True
490	355	True
490	557	True
490	2906	True
491	1197	True
491	1206	True
491	1219	True
491	1573	True
491	1629	True
491	1663	True
491	1868	True
491	1974	True
491	2090	True
491	2091	True
491	2929	True
491	2961	True
492	683	True
492	710	True
492	1557	True
492	1559	True
492	2817	True
493	126	True
493	171	True
493	1282	True
493	1283	True
493	2090	True
493	2128	True
493	2200	True
493	2365	True
493	2497	True
494	547	True
494	731	True
495	479	True
495	480	True
495	501	True
495	661	True
495	824	True
495	1338	True
496	1192	True
496	1466	True
496	2221	True
497	479	True
497	480	True
497	481	True
497	501	True
497	502	True
497	630	True
497	801	True
497	1513	True
498	102	True
498	106	True
498	1199	True
498	1219	True
498	2437	True
498	3229	True
499	31	True
499	102	True
499	557	True
499	810	True
499	1573	True
499	1926	True
499	1999	True
499	2087	True
499	2437	True
499	2971	True
499	3221	True
500	746	True
500	812	True
501	26	True
501	184	True
501	478	True
501	479	True
501	480	True
501	495	True
501	497	True
501	775	True
501	801	True
501	2346	True
501	2729	True
502	497	True
502	801	True
502	1191	True
503	1382	True
503	1527	True
503	1883	True
503	2527	True
503	2559	True
504	213	True
504	309	True
504	1450	True
505	1211	True
505	1383	True
505	2153	True
505	3102	True
506	1608	True
506	1610	True
507	2095	True
508	1464	True
508	1465	True
508	1466	True
508	1467	True
508	1468	True
508	1469	True
508	2547	True
508	3010	True
508	3177	True
509	245	True
509	486	True
509	512	True
509	1598	True
509	2387	True
509	2724	True
509	2950	True
510	2187	True
510	2803	True
511	2545	True
511	3081	True
512	245	True
512	509	True
512	2633	True
512	2774	True
513	953	True
514	470	True
515	1046	True
515	1108	True
516	2956	True
516	3011	True
517	95	True
518	1412	True
519	1320	True
520	1079	True
521	1072	True
522	2956	True
522	3011	True
523	1412	True
523	1687	True
523	1694	True
523	2732	True
523	3244	True
524	2792	True
525	1021	True
526	1844	True
526	3177	True
527	25	True
527	610	True
527	685	True
527	932	True
528	531	True
528	548	True
528	972	True
528	982	True
528	1763	True
528	2945	True
529	972	True
529	1763	True
529	2945	True
530	1677	True
530	2835	True
531	311	True
531	528	True
531	533	True
532	2198	True
533	531	True
534	1307	True
534	1398	True
535	1223	True
536	1229	True
537	1102	True
537	2216	True
537	2447	True
538	546	True
539	2129	True
540	1047	True
541	1007	True
542	1239	True
543	117	True
543	119	True
543	1045	True
544	545	True
544	721	True
544	723	True
545	544	True
546	538	True
546	722	True
546	1079	True
547	494	True
547	731	True
547	813	True
547	874	True
547	892	True
547	955	True
548	528	True
548	948	True
548	961	True
549	348	True
549	428	True
550	955	True
550	1098	True
551	1281	True
551	2143	True
551	2144	True
552	554	True
552	555	True
553	10	True
553	36	True
553	183	True
553	719	True
553	797	True
553	2300	True
554	170	True
554	172	True
554	552	True
554	789	True
554	799	True
554	805	True
554	827	True
554	898	True
554	918	True
554	923	True
554	1121	True
555	552	True
555	889	True
555	918	True
555	1190	True
556	1356	True
556	2347	True
557	490	True
557	499	True
557	622	True
557	1126	True
557	1351	True
557	1508	True
557	2087	True
557	2089	True
557	2091	True
557	2092	True
558	3240	True
559	783	True
559	785	True
559	789	True
560	8	True
560	715	True
560	908	True
561	323	True
561	330	True
561	822	True
561	869	True
561	902	True
562	1471	True
562	1476	True
562	1477	True
563	136	True
563	612	True
563	684	True
563	702	True
563	738	True
563	752	True
563	790	True
563	880	True
563	893	True
563	1516	True
563	1517	True
563	2301	True
563	2842	True
564	153	True
564	1218	True
564	2239	True
565	2576	True
566	333	True
567	153	True
567	978	True
568	433	True
569	575	True
570	2703	True
571	576	True
572	249	True
573	249	True
574	1031	True
574	1091	True
574	1108	True
574	1319	True
575	569	True
576	571	True
577	578	True
578	577	True
579	234	True
579	391	True
579	581	True
579	2155	True
579	2379	True
579	2523	True
579	3179	True
580	234	True
580	391	True
580	581	True
580	2155	True
580	2379	True
580	2523	True
580	3179	True
581	234	True
581	579	True
581	580	True
581	2433	True
581	2523	True
581	3179	True
582	1159	True
583	1164	True
584	2766	True
585	132	True
585	734	True
586	920	True
587	318	True
587	691	True
588	124	True
588	423	True
589	1764	True
590	201	True
590	610	True
590	685	True
590	1906	True
591	1906	True
592	1486	True
592	2308	True
593	595	True
594	2285	True
595	593	True
596	911	True
597	1	True
597	30	True
597	602	True
597	1198	True
598	7	True
598	21	True
598	644	True
598	681	True
598	915	True
598	3001	True
599	715	True
599	904	True
600	24	True
600	860	True
600	1198	True
600	1906	True
601	346	True
601	869	True
602	597	True
602	1198	True
603	360	True
604	681	True
605	746	True
605	794	True
605	853	True
605	3225	True
606	794	True
607	932	True
607	1906	True
608	442	True
608	643	True
608	652	True
608	726	True
608	739	True
608	783	True
608	787	True
608	800	True
608	869	True
608	871	True
609	446	True
609	2131	True
610	527	True
610	590	True
610	1906	True
611	869	True
612	563	True
612	790	True
612	808	True
613	823	True
613	2957	True
614	869	True
615	482	True
616	923	True
616	2658	True
617	789	True
617	799	True
617	828	True
618	656	True
618	901	True
619	806	True
620	869	True
621	827	True
621	923	True
622	557	True
622	771	True
622	839	True
622	1522	True
622	1854	True
622	2087	True
622	2167	True
622	2618	True
622	2782	True
622	2834	True
622	3099	True
623	762	True
623	763	True
623	843	True
624	197	True
624	734	True
624	836	True
625	761	True
626	4	True
626	635	True
626	640	True
626	3258	True
627	698	True
627	870	True
628	770	True
629	169	True
630	497	True
631	326	True
631	328	True
632	725	True
633	713	True
633	851	True
634	794	True
634	853	True
634	855	True
634	879	True
635	626	True
635	773	True
636	698	True
636	1362	True
637	794	True
637	850	True
637	853	True
638	445	True
638	699	True
639	742	True
639	869	True
640	626	True
640	773	True
641	5	True
641	446	True
641	930	True
642	445	True
642	737	True
642	744	True
643	608	True
643	668	True
644	598	True
644	765	True
644	769	True
644	915	True
645	776	True
645	829	True
645	873	True
645	919	True
646	131	True
647	877	True
648	321	True
648	364	True
648	689	True
648	755	True
648	868	True
648	1345	True
649	747	True
649	856	True
650	725	True
650	748	True
651	1771	True
651	2707	True
651	2906	True
651	3062	True
651	3065	True
651	3101	True
652	608	True
652	668	True
653	869	True
654	869	True
654	913	True
655	369	True
655	759	True
655	853	True
656	618	True
657	780	True
658	832	True
658	833	True
658	834	True
659	795	True
659	887	True
660	445	True
661	495	True
661	669	True
661	801	True
662	705	True
662	792	True
663	799	True
664	798	True
664	876	True
665	2306	True
666	789	True
666	923	True
667	787	True
668	442	True
668	643	True
668	652	True
668	726	True
668	739	True
668	783	True
668	787	True
669	1	True
669	30	True
669	661	True
669	745	True
669	794	True
669	1569	True
670	714	True
670	770	True
670	782	True
670	798	True
670	845	True
670	896	True
671	725	True
671	789	True
671	799	True
672	857	True
672	869	True
672	918	True
673	819	True
673	931	True
674	140	True
674	897	True
674	2362	True
675	716	True
676	33	True
676	2924	True
677	131	True
678	7	True
678	798	True
679	734	True
680	2658	True
681	131	True
681	598	True
681	604	True
682	820	True
682	854	True
683	307	True
683	492	True
683	1544	True
683	1566	True
683	1850	True
683	1968	True
683	2902	True
683	2912	True
684	563	True
685	482	True
685	527	True
685	590	True
685	794	True
685	811	True
685	1906	True
686	5	True
686	199	True
686	446	True
686	447	True
686	770	True
686	857	True
687	789	True
688	305	True
688	734	True
688	1566	True
688	1968	True
688	2960	True
689	648	True
689	3177	True
690	869	True
691	178	True
691	179	True
691	318	True
691	587	True
691	2574	True
692	695	True
693	695	True
693	794	True
693	801	True
693	872	True
694	695	True
694	794	True
694	801	True
695	692	True
695	693	True
695	694	True
696	725	True
696	784	True
697	843	True
697	3220	True
698	627	True
698	636	True
698	750	True
698	751	True
698	752	True
699	638	True
699	799	True
700	717	True
700	830	True
701	321	True
701	329	True
702	437	True
702	563	True
702	1370	True
702	2084	True
703	178	True
703	1042	True
704	875	True
705	662	True
705	816	True
706	445	True
706	1347	True
706	2599	True
707	1906	True
708	1906	True
709	797	True
709	2358	True
710	307	True
710	492	True
710	1544	True
710	1566	True
710	1850	True
710	1968	True
710	2902	True
710	2960	True
711	2	True
711	17	True
711	1029	True
711	1559	True
711	2058	True
711	2087	True
711	2474	True
711	2928	True
711	2941	True
712	808	True
712	906	True
713	169	True
713	633	True
713	778	True
713	779	True
713	809	True
713	1201	True
714	7	True
714	14	True
714	670	True
714	770	True
714	896	True
715	7	True
715	560	True
715	599	True
715	732	True
715	796	True
716	675	True
716	768	True
716	807	True
717	700	True
717	768	True
717	770	True
717	791	True
717	830	True
717	899	True
717	916	True
717	1120	True
717	2180	True
718	747	True
718	869	True
718	1882	True
718	2736	True
719	10	True
719	36	True
719	182	True
719	183	True
719	191	True
719	553	True
720	905	True
721	184	True
721	361	True
721	544	True
721	722	True
721	723	True
721	1200	True
722	184	True
722	546	True
722	721	True
723	69	True
723	185	True
723	361	True
723	544	True
723	721	True
723	951	True
723	1200	True
724	869	True
724	2756	True
725	632	True
725	650	True
725	671	True
725	696	True
725	726	True
725	766	True
725	784	True
725	917	True
726	608	True
726	668	True
726	725	True
726	789	True
727	857	True
728	851	True
728	857	True
728	2302	True
729	178	True
729	730	True
730	178	True
730	729	True
730	1914	True
731	494	True
731	547	True
731	892	True
732	715	True
732	747	True
733	869	True
734	10	True
734	36	True
734	40	True
734	197	True
734	585	True
734	624	True
734	679	True
734	688	True
734	914	True
734	1171	True
735	851	True
736	856	True
737	642	True
737	857	True
737	1463	True
738	563	True
739	608	True
739	668	True
740	869	True
741	742	True
742	639	True
742	741	True
743	889	True
743	918	True
743	1194	True
744	642	True
744	776	True
745	669	True
746	500	True
746	605	True
747	649	True
747	718	True
747	732	True
747	818	True
747	867	True
747	869	True
747	901	True
747	1882	True
748	13	True
