1	15123	1
1	15160	1
1	15374	5
1	15507	1
1	15542	1
1	15711	2
1	15766	1
1	15898	1
1	16005	2
1	16124	1
1	16133	2
1	16166	1
1	16403	1
1	16466	4
1	16568	2
1	16600	1
1	16756	1
1	16920	1
1	17101	1
1	17335	11
1	17523	1
1	17602	1
1	17811	1
1	17855	1
1	17898	1
1	17969	1
1	18011	1
1	18934	1
1	19014	1
1	19258	2
1	19522	1
1	19662	1
1	19911	2
1	19991	1
1	20070	2
1	20509	1
2	41	2
2	183	1
2	385	2
2	628	1
2	650	1
2	963	2
2	1373	1
2	1786	1
2	3399	1
2	3536	1
2	3826	1
2	4149	2
2	4606	1
2	5193	1
2	5225	1
2	5422	1
2	5796	1
2	6416	1
2	6471	1
2	6565	1
2	7033	1
2	7399	2
2	7475	2
2	7614	3
2	7682	1
2	7732	3
2	7755	1
2	7812	1
2	7976	1
2	8590	1
2	9179	3
2	9204	1
2	9509	1
2	10102	1
2	10139	1
2	10158	1
2	10236	1
2	10244	1
2	10256	1
2	10333	1
2	10607	2
2	10675	1
2	11236	1
2	11382	1
2	11458	1
2	11522	1
2	11573	2
2	11693	1
2	11707	1
2	11732	1
2	11784	3
2	11833	1
2	12053	1
2	12440	1
2	13005	1
2	13012	1
2	13018	1
2	13153	1
2	13431	1
2	15766	1
2	16078	2
2	16662	1
2	16768	1
2	16932	1
2	16987	1
2	17686	1
2	17898	1
2	18483	1
2	18517	1
2	18631	1
2	18912	1
2	18988	1
2	19026	1
2	19685	1
2	19729	1
2	19740	1
2	19745	1
2	19911	1
2	20371	2
2	20512	1
3	183	1
3	361	1
3	479	1
3	628	1
3	744	2
3	844	1
3	886	1
3	963	7
3	1046	1
3	1120	1
3	1202	1
3	1319	2
3	1441	1
3	1802	1
3	2083	1
3	2287	1
3	2341	1
3	2366	1
3	2417	1
3	2624	1
3	2661	1
3	2682	2
3	2967	1
3	3062	1
3	3195	1
3	3278	1
3	3295	1
3	3399	1
3	3421	1
3	3463	2
3	3487	1
3	3536	2
3	3735	1
3	4220	1
3	4726	1
3	4917	1
3	4983	1
3	5064	1
3	5225	1
3	5247	1
3	5330	1
3	5378	2
3	6080	3
3	6146	1
3	6330	2
3	6350	1
3	6416	2
3	6434	1
3	6465	1
3	6483	1
3	6565	1
3	6752	1
3	7044	1
3	7125	1
3	7178	1
3	7194	1
3	7195	1
3	7247	1
3	7288	2
3	7399	11
3	7451	2
3	7475	2
3	7614	3
3	7622	1
3	7798	2
3	7843	1
3	8082	1
3	8187	1
3	8219	1
3	8590	3
3	8607	1
3	8698	2
3	8704	4
3	8990	1
3	9086	1
3	9179	1
3	9245	1
3	9613	1
3	9629	1
3	10055	1
3	10256	4
3	10422	1
3	10479	1
3	10535	1
3	10607	1
3	10640	1
3	10825	1
3	10896	2
3	11136	1
3	11410	1
3	11458	4
3	11505	1
3	11559	1
3	11573	15
3	11601	3
3	11622	1
3	11707	1
3	11737	2
3	11784	1
3	11826	1
3	11833	3
3	11995	1
3	12053	3
3	12126	2
3	12180	1
3	12377	1
3	12393	1
3	12416	1
3	12544	1
3	12578	1
3	12773	1
3	12887	1
3	12938	1
3	13064	1
3	13153	2
3	13339	1
3	13347	2
3	13361	1
3	13365	2
3	13422	1
3	13868	1
3	13926	1
3	14012	1
3	14043	1
3	14562	1
3	14683	1
3	14820	2
3	15020	2
3	15120	5
3	15160	1
3	15247	1
3	15356	1
3	15365	1
3	15474	1
3	15484	1
3	15600	1
3	15711	2
3	15744	1
3	15766	1
3	15898	1
3	16073	1
3	16078	1
3	16124	1
3	16421	2
3	16568	1
3	16669	2
3	16768	1
3	16947	1
3	16987	1
3	17105	2
3	17169	1
3	17232	2
3	17339	1
3	17523	5
3	17877	1
3	18051	1
3	18091	1
3	18149	1
3	18354	1
3	18454	1
3	18934	1
3	18973	1
3	18988	3
3	19014	1
3	19028	2
3	19188	1
3	19230	1
3	19402	1
3	19632	2
3	19647	1
3	19729	1
3	19752	1
3	19788	1
3	19795	1
3	19907	1
4	140	1
4	334	10
4	361	1
4	862	2
4	963	7
4	1266	1
4	1270	1
4	1468	1
4	1486	1
4	1793	1
4	2383	1
4	2565	1
4	2682	9
4	2942	2
4	3448	1
4	3832	1
4	4149	1
4	4340	4
4	4382	1
4	4523	1
4	4824	1
4	5378	1
4	5653	2
4	5719	2
4	6178	1
4	6369	1
4	6416	2
4	6524	1
4	7508	1
4	7614	3
4	7790	2
4	9179	1
4	9564	1
4	9632	1
4	9911	1
4	10139	1
4	10226	1
4	10256	5
4	10535	1
4	10856	3
4	10948	1
4	11275	1
4	11559	1
4	11912	1
4	12064	1
4	12250	1
4	12624	1
4	12747	1
4	12938	2
4	13064	4
4	13632	1
4	13782	1
4	14073	1
4	14581	1
4	14739	1
4	15207	1
4	15711	2
4	15744	1
4	15749	1
4	15898	2
4	15930	1
4	15935	1
4	15942	1
4	16038	1
4	16178	1
4	16281	2
4	16659	2
4	16987	1
4	18112	1
4	18444	1
4	18794	1
4	18934	9
4	19201	1
4	20410	1
5	41	1
5	84	1
5	334	9
5	359	1
5	455	1
5	495	1
5	530	1
5	532	1
5	862	2
5	870	1
5	963	4
5	1046	1
5	1047	1
5	1159	1
5	1160	1
5	1266	2
5	1409	1
5	1486	3
5	1937	1
5	2255	1
5	2274	1
5	2417	1
5	2503	1
5	2682	4
5	2804	1
5	2819	1
5	2852	1
5	3042	1
5	3239	1
5	3463	1
5	3546	1
5	3667	2
5	3690	2
5	3709	1
5	3723	1
5	3797	1
5	3862	1
5	4025	1
5	4149	1
5	4340	1
5	4446	1
5	4561	1
5	4587	1
5	4713	1
5	4824	2
5	4847	2
5	4895	1
5	5378	2
5	5417	1
5	5493	2
5	5719	1
5	6342	1
5	6369	1
5	6416	5
5	6434	2
5	6478	1
5	6524	1
5	6565	1
5	6816	1
5	6862	1
5	6931	1
5	7120	1
5	7790	1
5	7812	1
5	7843	1
5	7910	1
5	8170	1
5	8203	2
5	8395	1
5	8826	1
5	9179	7
5	9349	1
5	9413	1
5	9527	1
5	9564	1
5	9613	1
5	9638	1
5	9737	1
5	9757	1
5	9909	1
5	9911	3
5	10008	2
5	10030	1
5	10065	1
5	10144	1
5	10256	18
5	10426	1
5	10446	1
5	10503	1
5	10586	1
5	10668	1
5	10675	1
5	10687	1
5	10806	1
5	10907	1
5	10948	2
5	10993	1
5	10998	3
5	11136	2
5	11238	1
5	11275	1
5	11284	1
5	11458	6
5	11601	1
5	11623	1
5	11746	1
5	11747	1
5	11995	1
5	12053	4
5	12327	1
5	12773	2
5	13064	4
5	13365	1
5	13550	1
5	13718	1
5	13731	1
5	13753	1
5	13782	1
5	13926	5
5	14012	1
5	14251	1
5	14449	1
5	14739	1
5	14948	1
5	14997	1
5	15011	1
5	15124	1
5	15207	1
5	15217	1
5	15247	1
5	15374	3
5	15468	1
5	15649	1
5	15711	1
5	15722	1
5	15766	2
5	15887	1
5	15898	1
5	15935	1
5	16281	1
5	16288	1
5	16552	1
5	16600	1
5	16669	4
5	16777	1
5	16825	1
5	17066	1
5	17105	1
5	17680	1
5	17969	2
5	18024	2
5	18120	1
5	18162	1
5	18167	1
5	18345	1
5	18354	1
5	18414	1
5	18794	1
5	18912	1
5	18934	3
5	19165	1
5	19396	1
5	19547	1
5	19635	3
5	19722	1
5	19788	1
5	19800	1
5	19949	1
5	20137	1
5	20280	1
5	20355	1
5	20410	2
5	20509	1
6	170	1
6	220	1
6	323	1
6	334	4
6	361	2
6	679	1
6	887	1
6	889	1
6	963	5
6	1319	1
6	1502	1
6	2366	7
6	2682	3
6	3259	1
6	3511	1
6	3585	1
6	3690	2
6	3915	1
6	4262	1
6	4340	1
6	4515	1
6	4544	1
6	4726	1
6	4847	2
6	4895	1
6	5653	1
6	6080	1
6	6191	1
6	6434	2
6	6864	1
6	7176	1
6	7195	3
6	7432	1
6	7560	1
6	7614	2
6	7790	2
6	9179	1
6	9245	1
6	9304	2
6	9849	1
6	10256	2
6	10295	2
6	10709	1
6	10825	1
6	10911	1
6	11108	1
6	11167	1
6	11319	1
6	11458	3
6	11746	1
6	11805	1
6	11911	1
6	12017	1
6	12053	2
6	12134	1
6	12468	3
6	12503	2
6	12773	1
6	12805	1
6	12826	1
6	13031	1
6	13064	3
6	13275	2
6	13550	1
6	13850	2
6	13926	1
6	13994	1
6	14037	1
6	14303	1
6	14356	1
6	14710	1
6	14853	1
6	15095	1
6	15205	1
6	15207	1
6	15336	1
6	15374	1
6	15470	1
6	15659	1
6	15665	1
6	15711	1
6	15766	3
6	15793	1
6	15898	9
6	15946	1
6	16568	1
6	16669	1
6	16880	1
6	16934	1
6	16942	1
6	17038	1
6	17307	3
6	17523	3
6	17602	1
6	17672	1
6	18024	1
6	18167	1
6	18187	1
6	18875	1
6	18934	3
6	19137	1
6	19165	1
6	19201	1
6	19733	1
6	20102	1
6	20212	1
6	20280	1
7	220	2
7	444	1
7	643	1
7	887	1
7	961	11
7	1092	1
7	1119	1
7	1180	1
7	1404	1
7	1564	1
7	1666	2
7	1686	1
7	1762	1
7	1793	1
7	1802	1
7	2029	1
7	2412	1
7	2565	1
7	2662	1
7	2687	1
7	2942	1
7	3381	1
7	3585	5
7	3690	1
7	3890	1
7	4089	1
7	4149	3
7	4260	1
7	4544	1
7	4707	1
7	4895	1
7	5169	1
7	5590	1
7	5653	1
7	5689	1
7	5719	2
7	6178	1
7	6346	1
7	6356	1
7	6503	1
7	6729	1
7	6988	1
7	7008	1
7	7118	2
7	7194	1
7	7195	1
7	7255	2
7	7405	1
7	7451	2
7	7796	1
7	7879	1
7	8082	1
7	9208	1
7	9257	3
7	9355	1
7	9527	1
7	9613	1
7	9681	1
7	9849	1
7	10150	1
7	10158	2
7	10440	1
7	10535	1
7	10746	1
7	10882	3
7	10998	3
7	11051	1
7	11144	1
7	11458	1
7	11522	1
7	11619	1
7	11707	1
7	11716	1
7	11955	1
7	12064	6
7	12408	1
7	12443	5
7	12601	1
7	12663	1
7	12773	1
7	12777	1
7	12805	2
7	12826	1
7	12938	3
7	13114	1
7	13184	1
7	13212	1
7	13707	1
7	13731	1
7	13782	1
7	13972	1
7	14012	2
7	14041	2
7	14095	1
7	14349	1
7	14351	1
7	14435	1
7	14592	1
7	14916	1
7	15192	1
7	15207	7
7	15793	1
7	15812	1
7	16038	1
7	16124	1
7	16215	1
7	16339	1
7	16673	1
7	16714	1
7	16885	1
7	16909	1
7	16996	12
7	17038	1
7	17220	1
7	17278	5
7	17523	2
7	17672	7
7	17691	1
7	18075	1
7	18090	1
7	18152	1
7	18204	1
7	18230	1
7	18634	1
7	19028	1
7	19122	1
7	19441	1
7	19895	1
7	20071	1
7	20172	1
7	20288	1
8	126	1
8	183	1
8	323	1
8	332	1
8	334	10
8	361	1
8	763	1
8	1075	2
8	1184	1
8	1949	1
8	2383	1
8	2414	2
8	2530	1
8	2565	1
8	2609	1
8	2682	1
8	2701	1
8	2852	1
8	2871	1
8	2878	1
8	3046	1
8	3222	1
8	3530	3
8	3536	2
8	3723	1
8	3966	4
8	4092	1
8	4220	1
8	4322	1
8	4544	1
8	4824	1
8	4847	1
8	4858	1
8	4951	1
8	5378	3
8	5517	1
8	5653	1
8	6080	1
8	6146	1
8	6221	3
8	6413	4
8	6416	1
8	6454	1
8	6752	1
8	7153	1
8	7195	1
8	7366	1
8	7614	3
8	7682	2
8	7790	1
8	7817	1
8	8190	1
8	8380	1
8	8590	1
8	8591	1
8	8826	1
8	9111	1
8	9229	1
8	9564	3
8	9757	1
8	9801	1
8	9911	1
8	10019	2
8	10141	1
8	10374	2
8	10535	1
8	10586	1
8	10687	1
8	10698	1
8	10850	1
8	10911	2
8	10984	1
8	10992	1
8	11245	1
8	11601	1
8	11716	1
8	11747	1
8	12084	2
8	12092	1
8	12503	1
8	12938	1
8	12989	1
8	13080	1
8	13153	1
8	13184	1
8	13796	1
8	13850	1
8	14472	1
8	14518	1
8	14642	1
8	14685	1
8	14738	1
8	14760	1
8	14808	1
8	15011	1
8	15058	1
8	15149	1
8	15205	1
8	15217	1
8	15744	1
8	15780	1
8	15898	3
8	15942	1
8	16112	1
8	16659	2
8	16669	1
8	16859	1
8	16932	1
8	16956	1
8	17550	1
8	17877	2
8	18112	2
8	18411	1
8	18444	1
8	18454	7
8	18576	1
8	18794	1
8	18912	1
8	18934	1
8	19014	1
8	19137	1
8	19594	1
8	19733	2
8	19745	1
8	19917	1
8	20123	1
8	20267	1
8	20509	1
9	41	2
9	132	1
9	145	1
9	276	1
9	361	1
9	887	1
9	894	1
9	963	4
9	1046	1
9	1103	3
9	1543	1
9	1893	1
9	2287	2
9	2377	1
9	2565	1
9	2609	1
9	2652	1
9	3017	1
9	3463	4
9	3895	1
9	3924	1
9	4149	1
9	4431	4
9	4597	1
9	4706	1
9	4847	2
9	5182	1
9	5245	1
9	5378	1
9	5474	1
9	5601	1
9	5653	1
9	5657	1
9	6135	1
9	6226	1
9	6330	1
9	6416	2
9	6434	1
9	6452	1
9	6471	3
9	6483	1
9	6565	4
9	7178	2
9	7227	1
9	7399	1
9	7614	2
9	7732	1
9	7790	1
9	7843	4
9	8325	1
9	8607	1
9	8731	1
9	8753	1
9	9179	1
9	9309	1
9	9801	1
9	9911	1
9	10226	1
9	10333	1
9	10479	1
9	10499	1
9	10503	1
9	10698	1
9	10825	1
9	10911	1
9	10919	1
9	11074	1
9	11150	1
9	11458	4
9	11573	1
9	11601	1
9	11738	1
9	12009	1
9	12763	1
9	12938	1
9	13012	1
9	13128	1
9	13153	3
9	13300	1
9	13632	1
9	13853	1
9	13864	1
9	13926	1
9	14012	1
9	14149	1
9	14217	1
9	14362	1
9	14518	1
9	14562	1
9	14713	1
9	14878	1
9	15356	1
9	15711	2
9	15898	1
9	16005	1
9	16768	2
9	17038	1
9	17335	1
9	17601	1
9	18024	5
9	18051	1
9	18988	6
9	19028	3
9	19115	2
9	19402	1
9	19547	1
9	19707	1
9	19725	1
9	19911	1
10	14	2
10	130	1
10	183	2
10	220	1
10	334	2
10	361	3
10	444	2
10	797	2
10	862	1
10	887	1
10	961	1
10	963	12
10	1127	1
10	1266	2
10	1270	1
10	1378	1
10	1786	2
10	2287	1
10	2530	3
10	2609	2
10	2682	6
10	3585	1
10	3844	1
10	3862	3
10	3881	1
10	3966	3
10	4021	1
10	4149	2
10	4260	1
10	4340	5
10	5128	1
10	5378	2
10	5493	1
10	5571	1
10	5673	1
10	5719	5
10	5722	1
10	6413	6
10	6416	4
10	6434	1
10	6503	1
10	6524	1
10	6565	1
10	7176	2
10	7451	1
10	7614	13
10	7843	1
10	7906	1
10	8156	1
10	8187	1
10	8230	1
10	8591	1
10	8714	1
10	8774	1
10	9179	2
10	9353	1
10	9527	1
10	9564	4
10	10008	2
10	10139	1
10	10144	1
10	10177	1
10	10244	1
10	10256	5
10	10426	1
10	10503	2
10	10649	1
10	10856	1
10	10911	1
10	10948	1
10	11090	2
10	11275	1
10	11309	1
10	11329	1
10	11437	1
10	11522	1
10	11545	4
10	11559	2
10	11707	1
10	11955	1
10	12053	1
10	12064	1
10	12084	1
10	12250	1
10	12443	2
10	12493	1
10	12888	1
10	12938	2
10	13005	1
10	13064	6
10	13167	1
10	13503	1
10	13731	1
10	13842	2
10	13926	1
10	14012	1
10	14041	2
10	14073	1
10	14406	1
10	14518	1
10	14605	1
10	14654	1
10	14685	1
10	14710	1
10	14713	1
10	15207	2
10	15247	1
10	15711	1
10	15744	1
10	15766	1
10	15887	1
10	15898	1
10	15930	1
10	15935	1
10	16073	1
10	16659	2
10	16829	1
10	16859	1
10	16932	1
10	17258	1
10	17278	1
10	17523	3
10	17640	1
10	17672	1
10	17684	1
10	18167	1
10	18391	1
10	18394	2
10	18841	1
10	18912	1
10	18934	6
10	19165	2
10	19396	1
10	19733	7
10	19909	1
10	20175	1
10	20410	1
10	20455	1
11	130	1
11	444	1
11	495	1
11	530	1
11	588	1
11	699	2
11	763	1
11	862	5
11	963	1
11	1103	2
11	1411	1
11	1421	1
11	1549	1
11	1590	1
11	1795	1
11	1994	1
11	2383	1
11	2404	1
11	2609	2
11	2682	3
11	2727	1
11	3222	1
11	3238	1
11	3239	2
11	3274	1
11	3463	1
11	3546	1
11	3671	1
11	3803	1
11	3832	1
11	3881	1
11	3915	1
11	3917	1
11	4021	2
11	4149	2
11	4260	1
11	4340	3
11	4481	1
11	4559	5
11	4566	1
11	4824	1
11	4847	4
11	4895	1
11	5023	1
11	5128	1
11	5337	1
11	5372	1
11	5378	4
11	5493	1
11	5566	1
11	5653	2
11	5719	1
11	6330	1
11	6448	1
11	6493	1
11	6565	2
11	6668	1
11	6862	1
11	6891	1
11	6988	1
11	7147	1
11	7176	1
11	7366	1
11	7458	1
11	7682	1
11	7752	1
11	7817	1
11	8130	1
11	8187	2
11	8275	1
11	8731	1
11	8740	1
11	8940	1
11	9010	1
11	9179	1
11	9229	1
11	9564	3
11	9629	1
11	9680	1
11	9757	2
11	10102	1
11	10139	5
11	10158	2
11	10177	1
11	10254	1
11	10295	1
11	10422	2
11	10480	1
11	10488	1
11	10649	1
11	10668	1
11	10687	1
11	10806	1
11	10856	17
11	10993	1
11	11051	1
11	11136	1
11	11284	1
11	11458	6
11	11514	1
11	11543	1
11	11748	1
11	12053	4
11	12078	1
11	12161	1
11	12250	2
11	12443	1
11	12590	1
11	12763	1
11	12826	1
11	12867	9
11	12938	1
11	12982	1
11	13026	1
11	13064	1
11	13109	1
11	13130	1
11	13276	1
11	13339	1
11	13365	1
11	13571	1
11	13718	2
11	13782	2
11	13842	1
11	13926	1
11	14012	1
11	14251	1
11	14303	1
11	14406	3
11	14435	1
11	14518	3
11	14878	1
11	14958	1
11	15076	1
11	15247	1
11	15271	1
11	15369	1
11	15374	3
11	15574	1
11	15711	2
11	15887	1
11	15897	2
11	16005	1
11	16281	1
11	16615	1
11	16768	1
11	16909	2
11	16934	1
11	16956	1
11	17034	1
11	17529	1
11	17672	7
11	17691	1
11	18024	2
11	18167	1
11	18444	1
11	18832	1
11	18875	1
11	18934	2
11	19026	1
11	19163	1
11	19165	1
11	19306	2
11	19402	1
11	19494	1
11	19632	1
11	19741	1
11	19788	1
11	19870	1
11	19909	1
11	19917	1
11	19937	1
12	127	7
12	334	2
12	361	1
12	530	1
12	862	2
12	1029	1
12	1297	2
12	1722	1
12	2617	1
12	3550	1
12	5128	1
12	5949	1
12	6862	1
12	7076	1
12	7401	1
12	7451	1
12	7562	1
12	8380	1
12	9006	1
12	9564	1
12	10150	2
12	10542	3
12	10687	2
12	10890	4
12	10950	1
12	11001	1
12	11236	2
12	11275	1
12	11417	1
12	12064	1
12	12250	1
12	12443	2
12	13080	3
12	13195	1
12	13731	1
12	13848	1
12	14624	2
12	14710	1
12	15783	1
12	16001	1
12	16240	1
12	17425	1
12	17578	1
12	18112	1
12	18444	1
12	19165	2
12	19320	2
12	19402	1
12	19660	1
12	19788	2
12	19807	2
13	841	2
13	2594	1
13	3723	1
13	4776	1
13	5916	5
13	7039	3
13	7147	2
13	7682	1
13	7730	1
13	8268	3
13	8990	2
13	9564	1
13	9709	1
13	9757	1
13	10950	1
13	11458	8
13	11941	1
13	12211	4
13	12493	1
13	12938	1
13	13723	1
13	14269	1
13	14555	3
13	14605	1
13	15139	1
13	15913	9
13	16491	1
13	16669	1
13	18042	1
13	18191	1
13	18668	1
13	19299	2
14	127	1
14	132	1
14	326	1
14	334	2
14	455	1
14	530	1
14	1266	1
14	1543	1
14	1722	3
14	2003	1
14	2180	1
14	2602	1
14	2617	4
14	2777	1
14	2871	1
14	3550	1
14	4170	1
14	4358	1
14	4564	1
14	5128	1
14	5378	2
14	5846	2
14	6416	1
14	6503	1
14	6712	1
14	7354	2
14	7499	1
14	7734	1
14	8837	1
14	9006	1
14	9062	1
14	9168	1
14	9670	1
14	9765	1
14	9905	2
14	10320	1
14	10888	1
14	10890	3
14	11336	2
14	11711	1
14	12053	1
14	12250	1
14	12582	3
14	12660	1
14	12887	1
14	13031	1
14	13823	1
14	13864	1
14	14217	1
14	14243	1
14	14624	1
14	14704	1
14	15029	1
14	15391	1
14	15529	1
14	15711	1
14	15935	1
14	16570	2
14	16829	1
14	17063	2
14	17425	6
14	17747	2
14	18934	1
14	19165	9
14	19254	1
14	20330	1
14	20410	2
15	14	2
15	41	1
15	132	1
15	156	1
15	161	1
15	323	1
15	338	8
15	361	1
15	389	1
15	414	1
15	419	1
15	569	1
15	759	1
15	831	1
15	894	1
15	935	3
15	1082	1
15	1233	1
15	1262	1
15	1266	1
15	1295	1
15	1373	4
15	1395	1
15	1414	1
15	1549	4
15	1585	1
15	1666	1
15	1728	1
15	1886	1
15	1918	1
15	1929	1
15	2007	1
15	2039	1
15	2134	1
15	2341	2
15	2369	1
15	2617	1
15	2624	1
15	2639	2
15	2640	1
15	2682	7
15	2783	4
15	2917	1
15	2918	1
15	3041	1
15	3097	2
15	3195	1
15	3271	3
15	3285	1
15	3484	1
15	3616	1
15	3631	1
15	3684	1
15	3709	1
15	3730	1
15	3826	1
15	3863	1
15	3887	1
15	3923	1
15	3924	1
15	3939	2
15	4021	1
15	4057	1
15	4078	3
15	4121	1
15	4260	1
15	4266	2
15	4327	1
15	4467	1
15	4501	1
15	4547	1
15	4910	1
15	5025	1
15	5064	1
15	5245	1
15	5300	1
15	5311	1
15	5378	2
15	5487	1
15	5658	1
15	5836	1
15	5877	3
15	5899	1
15	5964	1
15	6082	1
15	6178	1
15	6330	3
15	6350	1
15	6399	1
15	6427	1
15	6501	1
15	6523	1
15	6627	1
15	6649	1
15	6719	1
15	6747	1
15	6820	1
15	6835	1
15	6927	1
15	6971	1
15	6990	1
15	7033	1
15	7139	2
15	7176	2
15	7228	1
15	7235	1
15	7255	1
15	7281	1
15	7354	1
15	7451	2
15	7458	1
15	7548	1
15	7564	1
15	7617	1
15	7622	2
15	7682	3
15	7790	2
15	8018	1
15	8065	1
15	8082	1
15	8186	3
15	8209	1
15	8263	1
15	8325	1
15	8359	1
15	8590	2
15	8598	1
15	8806	1
15	8837	11
15	8918	5
15	9014	1
15	9048	1
15	9051	1
15	9059	1
15	9152	1
15	9167	1
15	9245	1
15	9251	1
15	9285	1
15	9316	4
15	9394	1
15	9523	1
15	9608	1
15	9632	1
15	9659	1
15	9838	2
15	10139	1
15	10177	1
15	10186	1
15	10295	1
15	10380	11
15	10422	2
15	10435	1
15	10480	1
15	10607	3
15	10675	1
15	10687	2
15	10828	1
15	10879	1
15	10882	1
15	10907	14
15	10993	1
15	11051	3
15	11302	1
15	11319	1
15	11325	1
15	11329	1
15	11511	6
15	11522	1
15	11545	1
15	11565	2
15	11597	1
15	11637	1
15	11667	1
15	11863	1
15	11882	6
15	11911	2
15	11923	1
15	11995	4
15	12009	1
15	12017	1
15	12053	2
15	12084	1
15	12180	1
15	12250	1
15	12309	1
15	12494	1
15	12592	1
15	12713	1
15	12732	1
15	12760	1
15	12797	1
15	12917	1
15	13009	1
15	13152	1
15	13184	1
15	13197	1
15	13226	2
15	13285	1
15	13403	3
15	13422	1
15	13434	1
15	13493	1
15	13702	2
15	13731	1
15	13790	1
15	13796	3
15	13864	1
15	13869	1
15	14217	2
15	14417	1
15	14518	1
15	14632	2
15	14640	1
15	14765	1
15	14853	2
15	14911	3
15	14958	1
15	14983	1
15	15087	1
15	15114	2
15	15207	1
15	15247	1
15	15253	1
15	15365	1
15	15474	1
15	15649	1
15	15657	1
15	15659	1
15	15736	1
15	15744	1
15	15766	3
15	15944	2
15	15957	1
15	16109	1
15	16116	1
15	16158	1
15	16311	1
15	16362	2
15	16374	1
15	16392	5
15	16466	1
15	16479	1
15	16575	1
15	16600	1
15	17066	1
15	17105	2
15	17248	1
15	17369	1
15	17412	1
15	17586	1
15	17601	1
15	17710	1
15	17846	1
15	17946	1
15	18175	1
15	18205	1
15	18230	1
15	18233	1
15	18354	1
15	18504	1
15	18517	1
15	18523	3
15	18631	1
15	18814	1
15	18892	2
15	18929	2
15	18937	1
15	18975	2
15	19075	1
15	19163	1
15	19165	3
15	19232	1
15	19235	1
15	19254	2
15	19301	1
15	19338	1
15	19353	1
15	19355	1
15	19402	1
15	19477	1
15	19571	1
15	19635	1
15	19653	2
15	19684	1
15	19745	1
15	19776	1
15	19783	1
15	19843	1
15	19924	1
15	19974	1
15	20010	4
15	20161	1
15	20267	1
15	20319	1
15	20344	1
15	20417	1
15	20426	1
15	20522	1
16	145	1
16	338	1
16	444	1
16	664	2
16	852	5
16	889	1
16	1160	1
16	1266	1
16	1650	2
16	1916	1
16	1973	2
16	2360	2
16	2425	1
16	2565	1
16	2868	1
16	2871	1
16	3024	2
16	3289	1
16	3915	1
16	4149	1
16	4320	3
16	4515	1
16	4592	1
16	4692	1
16	4881	1
16	5937	1
16	5995	2
16	6098	2
16	6178	1
16	6229	1
16	6295	1
16	6401	1
16	6503	1
16	6595	1
16	7336	1
16	7401	1
16	7910	1
16	8156	1
16	8401	1
16	8644	1
16	8714	1
16	8991	1
16	9229	1
16	10426	1
16	10452	1
16	10483	1
16	11559	1
16	11933	12
16	12218	1
16	12443	2
16	12503	1
16	12544	1
16	12590	1
16	12925	1
16	12938	1
