-8.037860107420000588e+01	4.346080017090000069e+01
-6.680529785160000245e+01	5.480530166629999655e+01
-1.100729980469999987e+02	5.330920028690000123e+01
-1.193779983520000059e+02	4.995610046390000036e+01
-1.112220001219999972e+02	5.665330123900000103e+01
-8.060780334470000241e+01	5.129109954829999651e+01
-6.178919982909999931e+01	5.018999862670000311e+01
-1.171650009159999968e+02	5.862139892580000122e+01
-7.566919708250000554e+01	4.532249832149999946e+01
-9.021420288090000383e+01	5.144639968869999791e+01
-6.428859710689999929e+01	4.983639907839999950e+01
-1.304450073239999881e+02	5.428609848020000328e+01
-1.111169967649999961e+02	5.876720046999999880e+01
-7.139330300000000307e+01	4.679110000000000014e+01
-1.138939971920000005e+02	5.218220138550000087e+01
-8.295559692380000172e+01	4.227560043329999928e+01
-9.436309814450000033e+01	4.978829956050000050e+01
-1.128000030519999939e+02	4.963029861449999913e+01
-6.467859649659999377e+01	4.611220169069999741e+01
-1.248870010379999940e+02	4.971080017090000069e+01
-1.046660003660000058e+02	5.043190002440000086e+01
-8.932389831540000102e+01	4.837189865109999687e+01
-1.188850021359999971e+02	5.517969894409999654e+01
-5.456809997559999914e+01	4.893690109250000120e+01
-6.004779815669999721e+01	4.616139984130000329e+01
-1.225100021359999971e+02	5.302610015869999671e+01
-9.496939849849999860e+01	7.471690368650000380e+01
-9.211579895020000208e+01	6.281140136719999845e+01
-8.079889678959999344e+01	4.662500000000000000e+01
-6.589029693599999860e+01	4.531610107419999878e+01
-1.119619979860000001e+02	6.002030181880000015e+01
-1.252429962159999945e+02	7.199389648439999689e+01
-7.652670288090000383e+01	6.423000335689999929e+01
-9.786419677729999478e+01	5.580110168459999898e+01
-8.137670135499999446e+01	4.856969833370000345e+01
-7.939620200000000239e+01	4.362749900000000025e+01
-1.330260009769999954e+02	6.943329620359999410e+01
-7.374079895020000208e+01	4.547060012819999741e+01
-8.622470092769999894e+01	6.652140045170000349e+01
-8.124250000000000682e+01	6.877610015870000382e+01
-7.883560180659999617e+01	4.820610046390000036e+01
-6.403140258790000416e+01	6.754579925539999863e+01
-7.778279876710000451e+01	4.805329895020000208e+01
-6.842690277100000174e+01	5.809609985350000017e+01
-1.267979965210000017e+02	6.528160095210000691e+01
-1.231839981079999973e+02	4.919390106200000190e+01
-9.723989868159999617e+01	4.990999984740000173e+01
-6.686440277100000174e+01	5.292190170290000140e+01
-1.220540008539999945e+02	5.218310165409999968e+01
-1.157819976809999929e+02	4.961080169680000296e+01
-1.066999969480000061e+02	5.217079925539999863e+01
-1.107210006709999988e+02	5.001890182500000037e+01
-1.207399978640000029e+02	5.623809814450000033e+01
-9.190529632569999308e+01	5.011389923099999777e+01
-6.571360015870000382e+01	6.614499664310000071e+01
-1.226790008539999945e+02	5.388940048220000278e+01
-1.285760089999999991e+02	5.446849799999999675e+01
-8.115389999999999304e+01	4.303559899999999772e+01
-1.223610000609999986e+02	4.902529907230000106e+01
-1.350670013429999869e+02	6.070959854129999655e+01
-7.942279815669999721e+01	4.636360168459999898e+01
-1.140199966429999989e+02	5.111389923099999777e+01
-1.271829986569999988e+02	5.482469940189999846e+01
-1.225970001219999972e+02	5.883639907839999950e+01
-1.196019973749999963e+02	4.946310043329999928e+01
-6.312110137940000243e+01	4.629000091550000207e+01
-9.357669830320000415e+01	6.954669952390000276e+01
-1.234260025020000029e+02	4.864690017699999913e+01
-9.406500244139999722e+01	5.873920059200000310e+01
-6.042580032349999897e+01	5.331919860840000069e+01
-5.275189971919999721e+01	4.761859893799999810e+01
-8.246749877930000139e+01	4.941389846799999930e+01
-6.820809936519999894e+01	4.860860061649999864e+01
-7.963059997560000625e+01	4.367720031740000053e+01
-1.144400024410000043e+02	6.246279907230000106e+01
-1.318139953609999964e+02	5.325429916379999895e+01
-8.230889892579999412e+01	4.299940109250000120e+01
-1.273669967649999961e+02	5.068059921260000067e+01
-6.626560211180000692e+01	5.022330093379999738e+01
-1.348609924319999891e+02	6.740750122069999861e+01
5.069920063019999645e+00	3.671200180049999773e+01
3.215409994129999838e+00	3.669100189209999741e+01
9.452440261839999636e+00	2.429280090330000164e+01
5.451079845429999793e+00	2.281150054929999982e+01
7.809169769290000396e+00	3.682220077510000067e+01
6.620389938349999781e+00	3.627600097660000245e+01
8.120719909669999126e+00	3.543159866330000085e+01
3.311539888380000018e+00	3.293040084839999793e+01
1.463150024409999972e+00	3.534109878539999983e+01
-1.450000047679999904e+00	3.501670074460000137e+01
-6.211829781530000538e-01	3.562390136719999845e+01
1.471419930460000081e-01	3.520769882199999756e+01
-1.864140033720000089e-01	2.783760070800000008e+01
5.738230228419999968e+00	3.479330062870000262e+01
2.859590053559999845e+00	3.057130050660000009e+01
3.794110059739999929e+00	3.238410186769999655e+01
6.140439987179999726e+00	3.167300033569999940e+01
2.512020111080000007e+00	2.725099945070000018e+01
6.088669776919999777e+00	3.306779861449999913e+01
5.412779808039999807e+00	3.191720008849999957e+01
9.642910003660000839e+00	2.805150032039999886e+01
2.384350061420000166e+00	6.357230186459999821e+00
-1.512420058250000032e+00	1.235319995879999944e+01
-4.330969810490000071e+00	1.116009998320000030e+01
-1.667860001329999897e-01	5.605189800259999799e+00
-8.632140159610000030e-01	9.557189941409999889e+00
-2.328759908679999935e+00	7.361830234530000183e+00
-1.774760007860000099e+00	4.896059989930000356e+00
-3.926290035250000088e+00	5.261390209200000001e+00
7.263169765469999817e+00	9.006790161130000527e+00
5.599500179289999657e+00	6.316979885100000303e+00
8.347200393679999664e+00	4.976019859310000015e+00
7.561960220339999594e+00	6.474269866940000284e+00
3.978329896930000054e+00	7.362460136410000189e+00
4.493919849400000111e+00	8.440210342409999456e+00
8.869050025940000026e+00	9.639829635619999948e+00
7.320109844210000105e+00	1.069600009920000083e+01
8.524620056150000735e+00	1.204759979249999979e+01
3.321160078050000131e+00	6.577370166779999749e+00
6.949590206149999894e+00	5.015490055079999898e+00
5.207190036770000141e+00	1.291629981990000076e+01
1.243039989470000073e+01	9.257550239560000449e+00
2.183609962459999831e+00	1.348149967189999998e+01
1.075469970700000033e+01	3.575809860230000226e+01
1.022719955440000028e+01	3.685100173949999913e+01
8.822500228879999185e+00	3.442200088500000277e+01
1.010330009459999978e+01	3.387689971919999721e+01
1.077550029750000071e+01	3.387500000000000000e+01
1.069099998469999946e+01	3.471799850459999703e+01
8.110560417180000314e+00	3.393970108029999722e+01
1.254510045049999967e+00	6.165609836579999836e+00
4.460279941559999628e+00	5.118939971919999721e+01
4.484439849850000215e+00	5.090140151979999672e+01
4.453820228579999707e+00	5.045920181270000171e+01
5.443220138550000087e+00	5.063740158080000242e+01
1.352250003810000045e+01	5.238000106810000034e+01
1.376720047000000058e+01	5.113280105590000346e+01
1.095810031889999969e+01	5.097980117800000244e+01
8.570555600000000496e+00	5.003333330000000245e+01
7.684830188750000346e+00	5.213460159299999930e+01
9.988229751589999594e+00	5.363040161130000172e+01
7.142739772799999720e+00	5.086589813230000345e+01
6.766779899600000370e+00	5.128950119019999931e+01
1.178610038759999945e+01	4.835380172730000226e+01
1.107805560000000078e+01	4.949869900000000200e+01
1.223638889999999968e+01	5.142388890000000146e+01
7.109509944920000102e+00	4.921459960939999689e+01
9.221960067750000434e+00	4.868989944460000174e+01
1.328769969939999918e+01	5.255970001219999688e+01
9.685079574579999573e+00	5.246110153200000070e+01
8.786669731139999939e+00	5.304750061040000020e+01
7.263889789580000311e+00	4.994869995119999828e+01
8.514166831969999905e+00	4.947305679320000138e+01
9.835556030270000250e+00	5.353527832030000155e+01
1.071920013429999941e+01	5.380540084839999793e+01
8.616319656370000857e+00	5.161410140990000173e+01
7.612239837649999785e+00	5.151829910280000036e+01
1.093166699999999913e+01	4.842527799999999871e+01
9.511489868159999972e+00	4.767129898070000138e+01
7.400559902190000372e+00	4.920940017699999913e+01
9.384966999999999615e+00	5.141727300000000156e+01
8.340470314030000054e+00	5.491320037839999912e+01
2.250950050349999998e+01	5.822990036009999670e+01
2.483279991150000043e+01	5.941329956050000050e+01
2.669039916990000094e+01	5.830749893189999966e+01
2.496330070500000176e+01	6.031719970700000033e+01
2.740530014040000140e+01	6.860729980470000555e+01
2.960750007629999914e+01	6.266289901729999912e+01
2.567830085749999824e+01	6.239950180049999773e+01
2.458209991460000055e+01	6.577870178220000241e+01
2.769239997860000102e+01	6.428549957280000626e+01
2.314310073849999938e+01	6.372119903560000154e+01
2.923940086360000024e+01	6.598760223390000590e+01
2.484679985049999829e+01	6.770099639890000276e+01
2.779780006409999871e+01	6.300709915160000207e+01
2.814474299999999829e+01	6.104460100000000011e+01
1.989819908140000138e+01	6.012220001219999688e+01
2.535460090640000175e+01	6.493009948729999792e+01
2.179999923709999976e+01	6.146170043949999950e+01
2.583040046689999869e+01	6.656479644780000626e+01
2.894510078429999922e+01	6.194309997559999914e+01
2.360440063480000106e+01	6.141410064699999793e+01
2.226280021670000053e+01	6.051409912110000278e+01
2.176219940189999846e+01	6.305070114139999760e+01
-6.215829849240000371e+00	5.465750122069999861e+01
-5.872499942780000204e+00	5.461809921260000067e+01
-7.161109924319999820e+00	5.504280090329999808e+01
-1.748029947280000052e+00	5.245389938350000136e+01
-2.167220115660000168e+00	5.189419937129999738e+01
-2.274950027470000080e+00	5.335369873049999967e+01
-4.995409965520000384e+00	5.044060134890000313e+01
-3.343329906460000167e+00	5.139670181270000171e+01
-2.719090000000000007e+00	5.138270200000000187e+01
-2.849720001220000132e+00	5.333359909060000348e+01
-3.683330118659999819e-01	5.187469863889999999e+01
-1.842499971390000102e+00	5.077999877930000139e+01
-1.356799960140000039e+00	5.095029830930000259e+01
-2.214720010759999802e+00	4.970610046390000036e+01
-2.601969957350000140e+00	4.943500137329999689e+01
-2.195509910579999779e+00	4.920790100100000330e+01
-1.902779936790000015e-01	5.114810180660000327e+01
5.527800000000000075e-02	5.150529900000000083e+01
-4.619409999999999905e-01	5.147059999999999746e+01
6.955559849739999523e-01	5.157139968869999791e+01
-3.028609991070000174e+00	5.377170181270000171e+01
-3.508329987530000027e-01	5.357440185549999967e+01
-1.660570025439999986e+00	5.386589813230000345e+01
-2.977780103679999790e+00	5.317810058589999755e+01
-4.623889923100000132e+00	5.408330154419999758e+01
-1.691669940950000006e+00	5.503749847409999774e+01
-1.429409980770000033e+00	5.450920104979999792e+01
-1.328060030939999914e+00	5.283110046390000036e+01
-2.904999971390000102e+00	5.895780181880000015e+01
-1.295560002330000016e+00	5.987889862059999757e+01
-3.093060016629999964e+00	5.845890045170000349e+01
-2.197779893879999946e+00	5.720190048220000278e+01
-4.047500133509999820e+00	5.754249954219999807e+01
-4.433060169220000013e+00	5.587189865109999687e+01
-3.372499942780000204e+00	5.595000076289999669e+01
-6.256669998169999580e+00	5.568190002440000086e+01
-4.586669921879999556e+00	5.550939941410000245e+01
-7.362780094149999677e+00	5.748109817499999963e+01
-3.025830030439999874e+00	5.645249938959999980e+01
-6.331110000609999844e+00	5.821559906009999708e+01
-6.869170188900000085e+00	5.649919891359999724e+01
1.282780051230000051e+00	5.267580032349999897e+01
2.349999994039999873e-01	5.188499832149999946e+01
-3.413889884950000120e+00	5.073440170290000140e+01
-5.844720077510000067e+01	-5.182279968259999947e+01
4.763889789580000311e+00	5.230860137940000243e+01
5.770140171050000433e+00	5.091170120240000330e+01
5.374529838559999995e+00	5.145009994509999984e+01
6.579440116879999856e+00	5.311970138550000087e+01
4.437219999999999942e+00	5.195690199999999948e+01
-8.491109848020000683e+00	5.184130096439999846e+01
-6.270070075989999658e+00	5.342129898070000138e+01
-8.818490028379999401e+00	5.391030120850000174e+01
-9.523779869080000182e+00	5.218090057370000068e+01
-8.924819946290000416e+00	5.270199966429999705e+01
-7.086959838870000361e+00	5.218719863889999999e+01
1.061900043490000023e+01	5.629999923710000331e+01
9.151780128480000442e+00	5.574029922489999933e+01
1.265600013729999951e+01	5.561790084839999793e+01
8.553400039670000510e+00	5.552590179439999929e+01
9.124629974370000340e+00	5.629750061040000020e+01
1.475959968569999958e+01	5.506330108640000276e+01
9.791729927060000449e+00	5.496440124509999947e+01
-7.277219772339999615e+00	6.206359863280000155e+01
9.849243164060000666e+00	5.709275891379999734e+01
6.204444399999999860e+00	4.962333329999999876e+01
6.119699954989999746e+00	6.256250000000000000e+01
1.614419937130000093e+01	6.929250335689999929e+01
2.337170028690000123e+01	6.997609710689999929e+01
1.221749973300000036e+01	6.546109771730000659e+01
1.436530017850000007e+01	6.726920318599999860e+01
5.218140124999999685e+00	6.029339980999999682e+01
2.969140052799999907e+01	7.060050201420000349e+01
8.085370063779999228e+00	5.820420074460000137e+01
1.854039955140000018e+01	6.905580139159999931e+01
1.667810058590000111e+01	6.849130249019999894e+01
9.288060188290000241e+00	6.101559829709999860e+01
5.024720191960000193e+00	6.158359909060000348e+01
1.110039997099999987e+01	6.019390106200000190e+01
5.208360195160000039e+00	5.934529876709999741e+01
2.213969993590000129e+01	7.048670196529999998e+01
7.824520111080000007e+00	6.311180114750000314e+01
2.989130020139999999e+01	6.972579956049999339e+01
7.262499809270000384e+00	6.274470138550000087e+01
1.321490001679999970e+01	6.578399658200000033e+01
2.497349929809999836e+01	7.006880187989999342e+01
9.604000091550000562e+00	6.369889831540000102e+01
1.134230041500000041e+01	6.257839965819999861e+01
1.078543900000000022e+01	5.937881699999999796e+01
1.546560001369999959e+01	7.824610137940000243e+01
9.566940307619999473e+00	5.918500137329999689e+01
5.340849876400000085e+00	5.979190063480000106e+01
1.246889972690000015e+01	6.595680236820000175e+01
1.891889953609999964e+01	6.968329620359999410e+01
1.025860023499999940e+01	5.918669891359999724e+01
1.092399980000000070e+01	6.345780179999999859e+01
5.637780189499999928e+00	5.887670135399999793e+01
1.846619987489999914e+01	5.437760162349999860e+01
1.978479957580000104e+01	5.007770156859999844e+01
1.907999999999999829e+01	5.047429999999999950e+01
1.682629966740000071e+01	5.242100143430000259e+01
2.201899909970000024e+01	5.011000061040000020e+01
1.490219974520000079e+01	5.358470153809999914e+01
2.096710014339999972e+01	5.216569900510000224e+01
1.688579940800000045e+01	5.110269927979999949e+01
1.526500034330000055e+01	5.626670074460000137e+01
1.227980041500000041e+01	5.766279983519999774e+01
1.406869983670000046e+01	5.775759887699999950e+01
1.187040042880000001e+01	5.777470016480000226e+01
1.234500026699999964e+01	5.831809997559999914e+01
1.451140022280000075e+01	6.095790100100000330e+01
1.691220092769999894e+01	5.878860092160000050e+01
1.408549976349999966e+01	5.592169952390000276e+01
1.628759956360000061e+01	5.668550109859999964e+01
1.337619781489999937e+01	5.553630536400000040e+01
1.282019996640000059e+01	5.669110107419999878e+01
1.472799968720000052e+01	5.692910003659999774e+01
1.442290019990000083e+01	6.204779815669999721e+01
2.081459999080000145e+01	6.713240051270000208e+01
1.776889991759999887e+01	6.304859924320000175e+01
1.871619987489999914e+01	6.454830169679999585e+01
1.744389915469999863e+01	6.252809906009999708e+01
1.898999977109999904e+01	6.340829849240000016e+01
2.033679962160000088e+01	6.782199859620000382e+01
2.107690048219999923e+01	6.462480163569999547e+01
2.028280067440000067e+01	6.379180145259999790e+01
1.683359909059999993e+01	6.457910156250000000e+01
1.928190040590000010e+01	6.559030151369999828e+01
1.503800010680000021e+01	5.922370147710000055e+01
1.663360023499999940e+01	5.958940124509999947e+01
2.212199974059999974e+01	6.554380035399999826e+01
1.791860008240000113e+01	5.965190124509999947e+01
1.794169998170000113e+01	5.935440063480000106e+01
1.551519966130000050e+01	6.042200088500000277e+01
1.568050003049999930e+01	5.840620040889999842e+01
1.625060081479999852e+01	5.858629989620000345e+01
1.834620094299999948e+01	5.766279983519999774e+01
1.227830028530000028e+01	5.391820144649999946e+01
2.630240058900000122e+01	-2.909269905089999853e+01
1.860169982909999931e+01	-3.396480178830000085e+01
3.111972222220000006e+01	-2.961444444440000012e+01
2.782589912410000110e+01	-3.303559875490000053e+01
2.237890052799999907e+01	-3.400559997559999914e+01
3.104870033259999929e+01	-2.436860084530000137e+01
2.824599999999999866e+01	-2.613919999999999888e+01
2.476519966129999872e+01	-2.880279922489999933e+01
2.792609977720000103e+01	-2.593849945070000018e+01
3.034300041199999853e+01	-3.085740089420000132e+01
2.561730003359999941e+01	-3.398490142819999704e+01
3.115539932249999922e+01	-2.393720054630000149e+01
3.039870071409999852e+01	-2.964900016780000058e+01
2.945861500000000177e+01	-2.384526899999999827e+01
3.209209823610000001e+01	-2.874099922179999922e+01
2.126020050050000165e+01	-2.839909935000000019e+01
2.867335510250000041e+01	-3.154636318489999880e+01
2.747450065609999825e+01	-2.115959930420000035e+01
2.516239929199999992e+01	-1.783289909359999825e+01
2.343110084530000137e+01	-1.997260093690000105e+01
2.591819953919999975e+01	-2.455520057680000079e+01
1.525300025940000026e+01	-4.251699924469999559e+00
1.188659954070000069e+01	-4.816030025479999921e+00
3.130750083919999938e+01	-2.652899932860000121e+01
1.851880073550000105e+01	4.398479938510000409e+00
9.805680274960000276e+00	1.905470013620000014e+00
8.708720207209999842e+00	3.755270004269999795e+00
5.768360137940000243e+01	-2.043020057680000079e+01
6.336100006099999860e+01	-1.975769996640000059e+01
9.719479560850000865e+00	4.006080150599999889e+00
1.425739955899999956e+01	1.045139980319999928e+01
1.355920028689999945e+01	7.357009887700000306e+00
1.337010002140000076e+01	9.335889816279999920e+00
2.582270050050000165e+01	-1.782180023189999929e+01
2.845260047909999912e+01	-1.533080005649999933e+01
3.193659973140000119e+01	-1.325889968869999969e+01
2.866489982610000098e+01	-1.299810028079999924e+01
4.327190000000000225e+01	-1.153369999999999962e+01
4.528110122679999705e+01	-1.280469989780000084e+01
5.551029968259999947e+01	-2.088710021969999886e+01
5.542499923710000331e+01	-2.132089996339999871e+01
4.747880172730000226e+01	-1.879689979549999990e+01
4.981579971309999877e+01	-1.709390068049999911e+01
4.939250183109999881e+01	-1.810950088499999922e+01
4.431760025020000171e+01	-2.028470039369999967e+01
4.929169845580000242e+01	-1.234939956670000072e+01
4.977379989620000345e+01	-1.616390037540000080e+01
5.032020187380000209e+01	-1.499940013890000046e+01
4.635123252870000243e+01	-1.566684174210000080e+01
4.831480026250000037e+01	-1.331210041049999937e+01
4.968830108640000276e+01	-1.543669986719999976e+01
5.017470169069999741e+01	-1.427859973910000058e+01
4.695610046390000036e+01	-2.503809928889999981e+01
4.372850036620000225e+01	-2.338339996339999871e+01
1.424699974059999974e+01	-6.269899845120000315e+00
1.218840026860000059e+01	-5.596990108490000004e+00
1.576049995420000016e+01	-1.280889987950000020e+01
1.694739913940000164e+01	-1.240460014339999972e+01
1.323120021819999970e+01	-8.858369827269999774e+00
1.631240081789999863e+01	-9.525090217589999853e+00
1.771980094910000147e+01	-1.465760040279999998e+01
2.043190002440000086e+01	-9.689069747919999642e+00
1.237180042269999980e+01	-6.141089916230000334e+00
1.357499980929999950e+01	-1.492469978329999947e+01
1.989769935609999862e+01	-1.176809978490000042e+01
8.754380226140000332e+00	-7.117390036580000245e-01
9.412280082700000605e+00	4.586000144480000262e-01
6.712150096890000306e+00	3.781749904160000009e-01
3.490760040279999998e+01	-1.979640007020000070e+01
3.540850067139999879e+01	-2.387639999390000156e+01
3.526630020139999999e+01	-1.327400016780000058e+01
3.257260131839999673e+01	-2.592079925539999863e+01
3.928179931639999722e+01	-1.510560035710000015e+01
4.052401351929999862e+01	-1.299176216130000050e+01
3.686909866330000085e+01	-1.785549926759999906e+01
3.364020156859999844e+01	-1.610479927060000094e+01
3.531330108640000276e+01	-2.201840019229999967e+01
5.552180099489999776e+01	-4.674339771269999666e+00
5.569139862059999757e+01	-4.319290161129999639e+00
1.503400039669999977e+01	1.213370037079999975e+01
2.861790084840000148e+01	-2.001740074159999949e+01
2.583900070190000164e+01	-1.809589958189999948e+01
3.109280014040000140e+01	-1.793180084229999949e+01
3.497399902339999755e+01	-1.567910003659999951e+01
3.378099823000000157e+01	-1.378940010070000000e+01
2.755249977109999904e+01	-2.946229934690000007e+01
1.544460010529999927e+01	-4.385749816889999764e+00
1.828870010380000011e+01	2.260000072420000061e-02
1.977129936220000062e+01	3.235369920730000182e+00
2.533799934390000175e+01	4.816389977930000121e-01
3.022080039980000166e+01	1.565719962119999975e+00
2.880879974369999985e+01	-2.308979988099999936e+00
2.923850059509999966e+01	-1.670809984209999932e+00
2.591539955140000018e+01	-2.919179916380000073e+00
2.753089904790000020e+01	-1.159130001069999949e+01
2.246920013429999941e+01	-5.900050163270000425e+00
2.356900024409999972e+01	-6.121240139010000192e+00
-7.949940204619999840e+00	1.253349971769999982e+01
-1.665220069889999976e+01	1.333800029750000071e+01
-1.386380004879999994e+01	2.845269966129999872e+01
-1.788710021969999886e+01	2.781480026250000037e+01
-1.775559997559999914e+01	2.862649917599999938e+01
-1.538659954070000069e+01	2.793190002440000086e+01
-1.360519981380000054e+01	2.894549942020000088e+01
-1.657250022890000096e+01	2.804450035099999994e+01
-1.634149932860000121e+01	2.848270034789999983e+01
-2.956259965900000175e+00	3.527980041499999686e+01
-1.319550037379999985e+01	8.616439819340000028e+00
-1.075870037079999975e+01	6.289060115809999907e+00
-1.036229991909999981e+01	6.233789920809999607e+00
-9.413069725039999724e+00	3.032500076290000024e+01
-4.977960109709999692e+00	3.392729949950000190e+01
-1.923990011219999907e+00	3.478720092769999894e+01
-6.751520156859999844e+00	3.405149841309999914e+01
-7.589970111849999590e+00	3.336750030519999655e+01
-8.036299705510000280e+00	3.160689926150000062e+01
-6.909430027009999975e+00	3.093910026549999870e+01
-5.320020198819999990e+00	3.559429931639999722e+01
-5.916890144349999936e+00	3.572689819339999673e+01
-1.628179899999999947e+01	1.255560000000000009e+01
-1.674609947200000093e+01	1.241020011900000064e+01
-1.749020004269999973e+01	1.473970031740000053e+01
-1.594849967959999937e+01	1.809819984439999985e+01
-1.703000068660000110e+01	2.093309974670000173e+01
-2.294939994810000172e+01	1.674139976500000060e+01
-2.288890075679999825e+01	1.613649940490000034e+01
-2.321369934080000164e+01	1.515590000149999916e+01
-2.428470039369999967e+01	1.658839988709999957e+01
-2.505529975889999861e+01	1.683320045469999826e+01
3.879930114750000314e+01	8.977890014650000694e+00
3.759049987790000102e+01	6.039390087130000140e+00
3.877280044559999794e+01	1.414680004120000056e+01
3.732160186769999655e+01	1.160809993740000046e+01
4.185419845580000242e+01	9.624699592589999853e+00
3.456309890749999880e+01	8.128760337830000182e+00
3.743399810790000259e+01	1.251990032199999980e+01
3.681660079960000331e+01	7.666090011599999698e+00
3.897999954219999807e+01	1.197500038149999924e+01
3.953350067139999879e+01	1.346739959720000002e+01
3.458629989620000345e+01	1.001850032810000002e+01
2.931850051880000052e+01	-3.324019908909999987e+00
4.408879852289999945e+01	9.518170356749999783e+00
4.494110107419999878e+01	1.038920021060000032e+01
3.161170005800000027e+01	2.237599945070000018e+01
3.140559959409999990e+01	3.012190055849999837e+01
3.379940032959999741e+01	2.717830085749999824e+01
3.270660018920000311e+01	2.567099952699999932e+01
3.281999969480000345e+01	2.396439933779999976e+01
3.523889923099999777e+01	4.044579863550000209e-01
3.472890090939999652e+01	-8.613900095220000663e-02
3.495859909060000348e+01	9.719889760019999603e-01
3.560869979860000001e+01	3.121969938279999912e+00
4.091310119629999775e+01	-2.252419948580000053e+00
3.959420013430000296e+01	-4.034830093380000093e+00
3.681480026250000037e+01	-1.321720004079999899e+00
4.009159851070000258e+01	1.733240008349999917e+00
1.014260005949999943e+01	2.514559936519999894e+01
2.331399917599999938e+01	2.417869949339999991e+01
2.026950073240000094e+01	3.209680175780000155e+01
1.315900039669999977e+01	3.266350173949999913e+01
9.715310096739999679e+00	3.015169906619999907e+01
3.013949966430000060e+01	-1.968629956250000035e+00
2.890789985660000028e+01	-2.462239980700000164e+00
2.532460021969999886e+01	1.361489963530000047e+01
3.160110092160000050e+01	4.872010231019999971e+00
3.255319976810000071e+01	1.558950042720000084e+01
3.663330078119999911e+01	-3.367789983749999827e+00
3.920259857180000296e+01	-6.878109931950000089e+00
3.707450103760000104e+01	-3.429409980770000033e+00
4.018180084229999949e+01	-1.033909988399999946e+01
3.293270111079999651e+01	-2.444489955899999956e+00
3.922489929200000347e+01	-6.222020149229999575e+00
3.244350051880000052e+01	4.238599911330000192e-02
1.972060012820000097e+01	4.141469955440000206e+01
2.751519966129999872e+01	4.256959915160000207e+01
2.485079999999999956e+01	4.206779900000000083e+01
2.341143608089999972e+01	4.269669342040000259e+01
2.782509999999999906e+01	4.323210100000000011e+01
3.362490081789999863e+01	3.487509918210000137e+01
3.248569870000000037e+01	3.471799850459999703e+01
1.826819992069999898e+01	4.256140136719999845e+01
1.881019973749999963e+01	4.546269989009999790e+01
1.392220020289999916e+01	4.489350128169999721e+01
1.457030010219999916e+01	4.521689987180000259e+01
1.629800033569999940e+01	4.353889846799999930e+01
1.606879997249999903e+01	4.574290084839999793e+01
1.534669971469999972e+01	4.410829925539999863e+01
-5.581560134890000135e-01	3.828219985959999860e+01
-2.370100021359999865e+00	3.684389877320000295e+01
-6.034619808200000435e+00	4.356359863280000155e+01
-2.910609960559999987e+00	4.330110168459999898e+01
2.078459978100000161e+00	4.129710006709999703e+01
-6.821330070500000176e+00	3.889130020139999999e+01
-8.377260208130000052e+00	4.330210113529999916e+01
2.760550022099999889e+00	4.190100097700000248e+01
-3.777359962459999831e+00	3.718870162959999703e+01
